,ticket,year,month,day,time,open,high,low,close,volume
13560,NVDA,2021,5,12,14:00:00,13.7841,13.798,13.7494,13.7514,2099120
13561,NVDA,2021,5,12,13:55:00,13.7911,13.811,13.7758,13.7862,1468480
13562,NVDA,2021,5,12,13:50:00,13.7686,13.7968,13.7457,13.7917,1723960
13563,NVDA,2021,5,12,13:45:00,13.8028,13.8078,13.7629,13.7669,1808000
13564,NVDA,2021,5,12,13:40:00,13.8235,13.8295,13.7943,13.7973,1023200
13565,NVDA,2021,5,12,13:35:00,13.796,13.8377,13.7853,13.827,1664240
13566,NVDA,2021,5,12,13:30:00,13.8034,13.8222,13.7878,13.7901,1968560
13567,NVDA,2021,5,12,13:25:00,13.8195,13.8346,13.7959,13.8051,1273120
13568,NVDA,2021,5,12,13:20:00,13.8302,13.8378,13.811,13.8199,1115560
13569,NVDA,2021,5,12,13:15:00,13.875,13.8851,13.834,13.8342,925560
13570,NVDA,2021,5,12,13:10:00,13.8903,13.9037,13.8679,13.8793,929520
13571,NVDA,2021,5,12,13:05:00,13.9235,13.9311,13.8878,13.8976,1397960
13572,NVDA,2021,5,12,13:00:00,13.8509,13.9274,13.8414,13.9174,2241560
13573,NVDA,2021,5,12,12:55:00,13.8423,13.8564,13.829,13.8488,1041680
13574,NVDA,2021,5,12,12:50:00,13.8255,13.8572,13.8236,13.8416,1092240
13575,NVDA,2021,5,12,12:45:00,13.8195,13.8377,13.7984,13.8172,1399280
13576,NVDA,2021,5,12,12:40:00,13.8157,13.8434,13.7962,13.8247,1297600
13577,NVDA,2021,5,12,12:35:00,13.8704,13.8833,13.816,13.8185,1708400
13578,NVDA,2021,5,12,12:30:00,13.8504,13.8865,13.8312,13.8669,1413360
13579,NVDA,2021,5,12,12:25:00,13.8646,13.8993,13.8601,13.8611,1341800
13580,NVDA,2021,5,12,12:20:00,13.8157,13.8779,13.8088,13.8626,1966360
13581,NVDA,2021,5,12,12:15:00,13.8144,13.8235,13.7913,13.8186,2407120
13582,NVDA,2021,5,12,12:10:00,13.8606,13.8634,13.8133,13.815,2514320
13583,NVDA,2021,5,12,12:05:00,13.8559,13.8843,13.8532,13.8639,1210760
13584,NVDA,2021,5,12,12:00:00,13.8574,13.8833,13.8511,13.8589,2811000
13585,NVDA,2021,5,12,11:55:00,13.8806,13.8878,13.8537,13.8619,2511240
13586,NVDA,2021,5,12,11:50:00,13.9338,13.934,13.8798,13.8918,1627240
13587,NVDA,2021,5,12,11:45:00,13.9719,13.9759,13.9327,13.9352,949800
13588,NVDA,2021,5,12,11:40:00,13.9486,13.9744,13.9272,13.9744,1115760
13589,NVDA,2021,5,12,11:35:00,13.9491,13.9652,13.93,13.9563,952160
13590,NVDA,2021,5,12,11:30:00,13.9731,13.9743,13.945,13.9515,914280
